node_id1 node_id2 t label
19221 5703 9 Authoring
19222 5704 9 Authoring
19223 5704 9 Authoring
19224 5705 9 Authoring
19225 5705 9 Authoring
16908 5705 9 Authoring
17030 5705 9 Authoring
19228 5706 9 Authoring
19229 5706 9 Authoring
19230 5707 9 Authoring
19231 5707 9 Authoring
19232 5707 9 Authoring
19233 5708 9 Authoring
19234 5708 9 Authoring
19235 5708 9 Authoring
19236 5708 9 Authoring
19237 5709 9 Authoring
19238 5709 9 Authoring
19239 5710 9 Authoring
19240 5710 9 Authoring
19241 5711 9 Authoring
17026 5711 9 Authoring
16999 5711 9 Authoring
19244 5711 9 Authoring
19245 5712 9 Authoring
19246 5712 9 Authoring
19247 5712 9 Authoring
19248 5712 9 Authoring
19249 5712 9 Authoring
19250 5712 9 Authoring
19251 5713 9 Authoring
19252 5714 9 Authoring
19253 5714 9 Authoring
19254 5714 9 Authoring
19255 5715 9 Authoring
16932 5715 9 Authoring
19257 5715 9 Authoring
19258 5715 9 Authoring
19132 5716 9 Authoring
19260 5716 9 Authoring
19261 5716 9 Authoring
19262 5716 9 Authoring
19263 5716 9 Authoring
19264 5716 9 Authoring
19265 5716 9 Authoring
19266 5717 9 Authoring
19267 5717 9 Authoring
19268 5718 9 Authoring
19269 5718 9 Authoring
19270 5718 9 Authoring
19271 5719 9 Authoring
19272 5719 9 Authoring
19273 5720 9 Authoring
19184 5720 9 Authoring
19185 5720 9 Authoring
19276 5721 9 Authoring
19277 5721 9 Authoring
19278 5721 9 Authoring
19279 5721 9 Authoring
19280 5721 9 Authoring
19281 5721 9 Authoring
19282 5721 9 Authoring
19283 5721 9 Authoring
19284 5722 9 Authoring
19285 5722 9 Authoring
19286 5723 9 Authoring
19287 5723 9 Authoring
19288 5723 9 Authoring
19289 5724 9 Authoring
19290 5724 9 Authoring
19291 5724 9 Authoring
19188 5724 9 Authoring
19293 5725 9 Authoring
19294 5725 9 Authoring
17013 5725 9 Authoring
19296 5726 9 Authoring
17013 5726 9 Authoring
19119 5726 9 Authoring
17003 5726 9 Authoring
19300 5727 9 Authoring
19246 5727 9 Authoring
19302 5727 9 Authoring
19303 5728 9 Authoring
19304 5728 9 Authoring
19205 5728 9 Authoring
19306 5728 9 Authoring
19307 5729 9 Authoring
19308 5729 9 Authoring
19309 5730 9 Authoring
19310 5730 9 Authoring
19311 5731 9 Authoring
19312 5731 9 Authoring
19313 5731 9 Authoring
19314 5731 9 Authoring
19315 5732 9 Authoring
19316 5732 9 Authoring
19315 5733 9 Authoring
19318 5733 9 Authoring
19319 5733 9 Authoring
19268 5734 9 Authoring
19119 5734 9 Authoring
17014 5734 9 Authoring
19323 5735 9 Authoring
19127 5735 9 Authoring
19325 5736 9 Authoring
19326 5736 9 Authoring
19327 5737 9 Authoring
19328 5737 9 Authoring
19329 5737 9 Authoring
19219 5737 9 Authoring
19331 5737 9 Authoring
19218 5737 9 Authoring
19221 5737 9 Authoring
19334 5738 9 Authoring
19335 5738 9 Authoring
19336 5738 9 Authoring
19337 5739 9 Authoring
19241 5739 9 Authoring
17026 5739 9 Authoring
19340 5740 9 Authoring
19341 5740 9 Authoring
19342 5740 9 Authoring
19343 5741 9 Authoring
19344 5741 9 Authoring
19345 5742 9 Authoring
19346 5742 9 Authoring
19347 5742 9 Authoring
19348 5742 9 Authoring
19349 5743 9 Authoring
19350 5743 9 Authoring
19351 5743 9 Authoring
19352 5743 9 Authoring
19353 5743 9 Authoring
19354 5743 9 Authoring
19355 5743 9 Authoring
19356 5744 9 Authoring
19357 5744 9 Authoring
19358 5744 9 Authoring
19359 5744 9 Authoring
19360 5745 9 Authoring
19360 5745 9 Authoring
19302 5745 9 Authoring
19363 5746 9 Authoring
19364 5746 9 Authoring
19238 5746 9 Authoring
19366 5746 9 Authoring
19366 5747 9 Authoring
19368 5747 9 Authoring
19369 5747 9 Authoring
19370 5748 9 Authoring
19310 5748 9 Authoring
19372 5748 9 Authoring
16908 5748 9 Authoring
19374 5749 9 Authoring
19375 5749 9 Authoring
19376 5749 9 Authoring
19377 5749 9 Authoring
19378 5750 9 Authoring
19379 5750 9 Authoring
19380 5750 9 Authoring
19381 5750 9 Authoring
19195 5694 9 Authoring
20533 6098 10 Authoring
19368 6098 10 Authoring
20535 6098 10 Authoring
20536 6098 10 Authoring
20537 6099 10 Authoring
19986 6099 10 Authoring
20539 6099 10 Authoring
19542 6100 10 Authoring
16818 6100 10 Authoring
17063 6100 10 Authoring
19544 6100 10 Authoring
16815 6100 10 Authoring
20545 6101 10 Authoring
16854 6101 10 Authoring
16858 6101 10 Authoring
20548 6101 10 Authoring
19753 6102 10 Authoring
20550 6102 10 Authoring
20551 6102 10 Authoring
20552 6102 10 Authoring
19370 6103 10 Authoring
19310 6103 10 Authoring
20555 6104 10 Authoring
20556 6104 10 Authoring
20557 6105 10 Authoring
20558 6106 10 Authoring
19208 6106 10 Authoring
20071 6106 10 Authoring
20561 6106 10 Authoring
20562 6107 10 Authoring
20481 6107 10 Authoring
20564 6107 10 Authoring
20565 6107 10 Authoring
20566 6107 10 Authoring
20567 6107 10 Authoring
20568 6107 10 Authoring
16875 6108 10 Authoring
20570 6108 10 Authoring
20571 6109 10 Authoring
19310 6109 10 Authoring
19372 6109 10 Authoring
16908 6109 10 Authoring
20575 6110 10 Authoring
20576 6110 10 Authoring
19206 6110 10 Authoring
19207 6110 10 Authoring
20579 6111 10 Authoring
16976 6111 10 Authoring
19769 6111 10 Authoring
20582 6112 10 Authoring
20583 6112 10 Authoring
20584 6112 10 Authoring
20585 6112 10 Authoring
20586 6113 10 Authoring
20587 6113 10 Authoring
19358 6113 10 Authoring
20589 6114 10 Authoring
20590 6114 10 Authoring
20591 6115 10 Authoring
20592 6115 10 Authoring
20593 6115 10 Authoring
20594 6115 10 Authoring
20595 6115 10 Authoring
19302 6115 10 Authoring
20597 6115 10 Authoring
20598 6115 10 Authoring
20599 6116 10 Authoring
20600 6116 10 Authoring
19148 6116 10 Authoring
20602 6116 10 Authoring
19146 6116 10 Authoring
19128 6117 10 Authoring
20605 6117 10 Authoring
19311 6117 10 Authoring
20607 6117 10 Authoring
19129 6117 10 Authoring
20609 6118 10 Authoring
20610 6118 10 Authoring
20611 6119 10 Authoring
20612 6119 10 Authoring
19832 6119 10 Authoring
20614 6119 10 Authoring
20615 6119 10 Authoring
20616 6120 10 Authoring
20617 6120 10 Authoring
20618 6120 10 Authoring
16820 6120 10 Authoring
20620 6121 10 Authoring
20621 6121 10 Authoring
20622 6121 10 Authoring
16976 6121 10 Authoring
20624 6122 10 Authoring
20625 6122 10 Authoring
20626 6122 10 Authoring
20627 6123 10 Authoring
20628 6123 10 Authoring
20629 6123 10 Authoring
19553 6123 10 Authoring
20631 6124 10 Authoring
20632 6124 10 Authoring
20633 6124 10 Authoring
20634 6125 10 Authoring
20635 6125 10 Authoring
20584 6125 10 Authoring
20585 6125 10 Authoring
20638 6126 10 Authoring
16981 6126 10 Authoring
20640 6127 10 Authoring
19232 6127 10 Authoring
20642 6128 10 Authoring
19651 6128 10 Authoring
20644 6128 10 Authoring
20645 6129 10 Authoring
20646 6129 10 Authoring
20647 6130 10 Authoring
20648 6130 10 Authoring
16829 6130 10 Authoring
16887 6131 10 Authoring
20651 6131 10 Authoring
20652 6131 10 Authoring
20653 6131 10 Authoring
20654 6131 10 Authoring
20610 6131 10 Authoring
20656 6132 10 Authoring
20657 6132 10 Authoring
20658 6132 10 Authoring
20659 6132 10 Authoring
20660 6133 10 Authoring
20661 6133 10 Authoring
20662 6133 10 Authoring
20663 6134 10 Authoring
20664 6134 10 Authoring
19814 6135 10 Authoring
20481 6135 10 Authoring
20635 6135 10 Authoring
19210 6136 10 Authoring
20669 6136 10 Authoring
19211 6136 10 Authoring
20671 6137 10 Authoring
19181 6137 10 Authoring
17065 6138 10 Authoring
20674 6138 10 Authoring
20176 6138 10 Authoring
20676 6139 10 Authoring
19197 6139 10 Authoring
17013 6139 10 Authoring
20679 6140 10 Authoring
16932 6140 10 Authoring
20681 6141 10 Authoring
19669 6141 10 Authoring
20683 6142 10 Authoring
20684 6142 10 Authoring
20685 6142 10 Authoring
20686 6142 10 Authoring
19219 6142 10 Authoring
19218 6142 10 Authoring
17020 6142 10 Authoring
20048 6142 10 Authoring
20691 6143 10 Authoring
19372 6143 10 Authoring
20610 6143 10 Authoring
19310 6143 10 Authoring
20695 6144 10 Authoring
16932 6144 10 Authoring
20697 6144 10 Authoring
20698 6144 10 Authoring
20699 6145 10 Authoring
19197 6145 10 Authoring
20701 6145 10 Authoring
20702 6146 10 Authoring
19197 6146 10 Authoring
17013 6146 10 Authoring
20705 6147 10 Authoring
19262 6147 10 Authoring
20707 6148 10 Authoring
20570 6148 10 Authoring
20709 6149 10 Authoring
20710 6149 10 Authoring
20711 6149 10 Authoring
19302 6149 10 Authoring
20713 6150 10 Authoring
19277 6150 10 Authoring
20715 6150 10 Authoring
19252 6150 10 Authoring
20711 6151 10 Authoring
20718 6151 10 Authoring
20719 6151 10 Authoring
19302 6151 10 Authoring
20710 6151 10 Authoring
20591 6151 10 Authoring
20723 6151 10 Authoring
20724 6152 10 Authoring
19576 6152 10 Authoring
20226 6153 10 Authoring
20727 6154 10 Authoring
19561 6154 10 Authoring
20729 6155 10 Authoring
19203 6155 10 Authoring
20731 6155 10 Authoring
20732 6156 10 Authoring
20733 6156 10 Authoring
19129 6156 10 Authoring
19128 6156 10 Authoring
16977 6157 10 Authoring
16976 6157 10 Authoring
16995 6157 10 Authoring
20739 6158 10 Authoring
19576 6158 10 Authoring
20741 6159 10 Authoring
20742 6159 10 Authoring
20743 6160 10 Authoring
20744 6160 10 Authoring
20745 6160 10 Authoring
19520 5795 11 Authoring
16918 5795 11 Authoring
19522 5796 11 Authoring
19523 5796 11 Authoring
16986 5796 11 Authoring
19525 5796 11 Authoring
19270 5796 11 Authoring
19527 5796 11 Authoring
19528 5797 11 Authoring
19529 5797 11 Authoring
19530 5797 11 Authoring
19531 5798 11 Authoring
19532 5798 11 Authoring
19349 5798 11 Authoring
19534 5799 11 Authoring
19232 5799 11 Authoring
19536 5799 11 Authoring
19231 5799 11 Authoring
19538 5800 11 Authoring
17055 5800 11 Authoring
19540 5800 11 Authoring
19541 5800 11 Authoring
19542 5801 11 Authoring
17063 5801 11 Authoring
19544 5801 11 Authoring
16818 5801 11 Authoring
16815 5801 11 Authoring
19547 5801 11 Authoring
19548 5802 11 Authoring
19549 5802 11 Authoring
19550 5802 11 Authoring
19551 5802 11 Authoring
19552 5802 11 Authoring
19553 5803 11 Authoring
19262 5803 11 Authoring
19555 5803 11 Authoring
19556 5804 11 Authoring
19557 5804 11 Authoring
19262 5804 11 Authoring
19559 5805 11 Authoring
19560 5805 11 Authoring
19561 5805 11 Authoring
19562 5806 11 Authoring
19188 5806 11 Authoring
19564 5807 11 Authoring
19565 5807 11 Authoring
19566 5807 11 Authoring
19567 5807 11 Authoring
19265 5807 11 Authoring
19569 5807 11 Authoring
19570 5808 11 Authoring
19178 5808 11 Authoring
19572 5808 11 Authoring
19181 5808 11 Authoring
19574 5809 11 Authoring
19575 5809 11 Authoring
19576 5810 11 Authoring
19577 5810 11 Authoring
19578 5810 11 Authoring
19579 5810 11 Authoring
19580 5811 11 Authoring
19581 5811 11 Authoring
19582 5812 11 Authoring
19583 5812 11 Authoring
19584 5812 11 Authoring
19585 5812 11 Authoring
19586 5812 11 Authoring
19587 5813 11 Authoring
19588 5813 11 Authoring
19589 5813 11 Authoring
19590 5814 11 Authoring
19591 5814 11 Authoring
19592 5814 11 Authoring
19593 5814 11 Authoring
19594 5815 11 Authoring
19269 5815 11 Authoring
19119 5815 11 Authoring
19597 5816 11 Authoring
19598 5816 11 Authoring
19599 5817 11 Authoring
19600 5817 11 Authoring
19601 5817 11 Authoring
19602 5818 11 Authoring
19165 5818 11 Authoring
16919 5818 11 Authoring
16942 5818 11 Authoring
19606 5819 11 Authoring
19606 5819 11 Authoring
19608 5819 11 Authoring
19609 5819 11 Authoring
19610 5820 11 Authoring
19611 5820 11 Authoring
19165 5820 11 Authoring
16942 5820 11 Authoring
19614 5821 11 Authoring
19615 5821 11 Authoring
19616 5821 11 Authoring
19617 5821 11 Authoring
19618 5822 11 Authoring
19619 5822 11 Authoring
19620 5823 11 Authoring
19119 5823 11 Authoring
17014 5823 11 Authoring
17013 5823 11 Authoring
19624 5824 11 Authoring
19625 5824 11 Authoring
19626 5824 11 Authoring
19627 5825 11 Authoring
19628 5825 11 Authoring
19629 5825 11 Authoring
16986 5825 11 Authoring
19631 5826 11 Authoring
19310 5826 11 Authoring
19633 5827 11 Authoring
17004 5827 11 Authoring
19635 5828 11 Authoring
19181 5828 11 Authoring
19637 5829 11 Authoring
19638 5829 11 Authoring
19639 5829 11 Authoring
19640 5829 11 Authoring
16963 5829 11 Authoring
19642 5830 11 Authoring
19128 5830 11 Authoring
19644 5830 11 Authoring
19645 5831 11 Authoring
19646 5831 11 Authoring
16977 5832 11 Authoring
16976 5832 11 Authoring
16995 5832 11 Authoring
19650 5833 11 Authoring
19651 5833 11 Authoring
19652 5834 11 Authoring
19653 5834 11 Authoring
19654 5835 11 Authoring
19654 5835 11 Authoring
19197 5835 11 Authoring
17014 5835 11 Authoring
19270 5835 11 Authoring
19659 5836 11 Authoring
16850 5836 11 Authoring
19661 5837 11 Authoring
19662 5837 11 Authoring
19663 5837 11 Authoring
19664 5838 11 Authoring
19665 5838 11 Authoring
19666 5838 11 Authoring
19667 5839 11 Authoring
19668 5839 11 Authoring
19669 5839 11 Authoring
19670 5840 11 Authoring
19671 5840 11 Authoring
19672 5840 11 Authoring
19673 5840 11 Authoring
19674 5840 11 Authoring
19675 5840 11 Authoring
19587 5841 11 Authoring
19588 5841 11 Authoring
19589 5841 11 Authoring
19679 5842 11 Authoring
19165 5842 11 Authoring
16908 5842 11 Authoring
19682 5843 11 Authoring
19683 5843 11 Authoring
19684 5843 11 Authoring
19685 5844 11 Authoring
19686 5844 11 Authoring
19687 5845 11 Authoring
19350 5845 11 Authoring
19349 5845 11 Authoring
19690 5845 11 Authoring
19691 5846 11 Authoring
19692 5846 11 Authoring
19693 5847 11 Authoring
19694 5847 11 Authoring
19695 5847 11 Authoring
19696 5847 11 Authoring
19697 5848 11 Authoring
19698 5848 11 Authoring
19699 5848 11 Authoring
19700 5849 11 Authoring
19701 5849 11 Authoring
19702 5849 11 Authoring
19703 5849 11 Authoring
19378 5850 11 Authoring
19379 5850 11 Authoring
19380 5850 11 Authoring
19707 5850 11 Authoring
19708 5850 11 Authoring
19709 5850 11 Authoring
19710 5851 11 Authoring
19711 5851 11 Authoring
19712 5851 11 Authoring
17004 5851 11 Authoring
19714 5852 11 Authoring
19715 5852 11 Authoring
19716 5853 11 Authoring
19717 5853 11 Authoring
19718 5854 11 Authoring
19719 5854 11 Authoring
16868 5854 11 Authoring
19692 5855 11 Authoring
19722 5855 11 Authoring
19723 5856 11 Authoring
19529 5856 11 Authoring
19530 5856 11 Authoring
19653 5857 11 Authoring
19652 5857 11 Authoring
19728 5857 11 Authoring
19729 5857 11 Authoring
19730 5858 11 Authoring
19731 5858 11 Authoring
19732 5859 11 Authoring
19731 5859 11 Authoring
19685 5860 11 Authoring
19686 5860 11 Authoring
19736 5861 11 Authoring
17004 5861 11 Authoring
19738 5862 11 Authoring
19739 5862 11 Authoring
19740 5862 11 Authoring
19741 5862 11 Authoring
19742 5862 11 Authoring
19743 5863 11 Authoring
19310 5863 11 Authoring
19745 5864 11 Authoring
17004 5864 11 Authoring
19747 5865 11 Authoring
19748 5865 11 Authoring
19749 5866 11 Authoring
19277 5866 11 Authoring
19252 5866 11 Authoring
19144 5867 11 Authoring
19753 5868 11 Authoring
19754 5868 11 Authoring
19755 5868 11 Authoring
19756 5869 11 Authoring
19310 5869 11 Authoring
19758 5870 11 Authoring
16903 5870 11 Authoring
19760 5871 11 Authoring
19761 5871 11 Authoring
17007 5871 11 Authoring
19763 5872 11 Authoring
19764 5872 11 Authoring
19765 5872 11 Authoring
19766 5872 11 Authoring
19767 5872 11 Authoring
19768 5873 11 Authoring
19769 5873 11 Authoring
19770 5873 11 Authoring
19771 5873 11 Authoring
19772 5873 11 Authoring
19773 5874 11 Authoring
19703 5874 11 Authoring
19775 5874 11 Authoring
19776 5874 11 Authoring
19702 5874 11 Authoring
19778 5874 11 Authoring
19779 5874 11 Authoring
19780 5874 11 Authoring
19781 5875 11 Authoring
19782 5875 11 Authoring
19767 5875 11 Authoring
19784 5876 11 Authoring
19785 5876 11 Authoring
19786 5876 11 Authoring
19787 5876 11 Authoring
17022 5877 11 Authoring
17024 5877 11 Authoring
19790 5878 11 Authoring
19791 5878 11 Authoring
19792 5879 11 Authoring
19793 5879 11 Authoring
19794 5880 11 Authoring
19795 5880 11 Authoring
19796 5880 11 Authoring
19620 5881 11 Authoring
17013 5881 11 Authoring
19799 5882 11 Authoring
19368 5882 11 Authoring
19654 5883 11 Authoring
17013 5883 11 Authoring
19197 5883 11 Authoring
19804 5884 11 Authoring
17013 5884 11 Authoring
19806 5884 11 Authoring
19807 5885 11 Authoring
19808 5885 11 Authoring
16976 5885 11 Authoring
16868 5885 11 Authoring
19811 5886 11 Authoring
19812 5886 11 Authoring
19813 5886 11 Authoring
19814 5887 11 Authoring
19694 5887 11 Authoring
19816 5888 11 Authoring
19817 5888 11 Authoring
19818 5888 11 Authoring
19819 5888 11 Authoring
19820 5889 11 Authoring
19821 5889 11 Authoring
19822 5890 11 Authoring
19823 5890 11 Authoring
19824 5890 11 Authoring
19825 5890 11 Authoring
19826 5890 11 Authoring
19827 5890 11 Authoring
19828 5891 11 Authoring
19829 5891 11 Authoring
19830 5891 11 Authoring
19831 5892 11 Authoring
19832 5893 11 Authoring
17019 5893 11 Authoring
19132 5894 11 Authoring
19835 5894 11 Authoring
19265 5894 11 Authoring
19264 5894 11 Authoring
19310 5939 12 Authoring
19993 5939 12 Authoring
19631 5939 12 Authoring
19372 5939 12 Authoring
19996 5940 12 Authoring
19188 5940 12 Authoring
19918 5940 12 Authoring
19999 5941 12 Authoring
20000 5941 12 Authoring
20001 5942 12 Authoring
19119 5942 12 Authoring
20003 5943 12 Authoring
20004 5943 12 Authoring
20005 5944 12 Authoring
20006 5944 12 Authoring
16854 5944 12 Authoring
20008 5944 12 Authoring
16858 5944 12 Authoring
20010 5945 12 Authoring
19698 5945 12 Authoring
19699 5945 12 Authoring
20013 5946 12 Authoring
16818 5946 12 Authoring
19544 5946 12 Authoring
17063 5946 12 Authoring
20017 5947 12 Authoring
19986 5947 12 Authoring
17013 5947 12 Authoring
19270 5947 12 Authoring
20021 5948 12 Authoring
20022 5948 12 Authoring
20023 5948 12 Authoring
20024 5949 12 Authoring
20025 5949 12 Authoring
16840 5949 12 Authoring
19606 5950 12 Authoring
19608 5950 12 Authoring
19606 5950 12 Authoring
17004 5950 12 Authoring
19609 5950 12 Authoring
20032 5951 12 Authoring
20033 5951 12 Authoring
20034 5951 12 Authoring
19377 5951 12 Authoring
19374 5951 12 Authoring
20037 5951 12 Authoring
20038 5951 12 Authoring
20039 5952 12 Authoring
16942 5952 12 Authoring
19165 5952 12 Authoring
20042 5953 12 Authoring
19308 5953 12 Authoring
20044 5953 12 Authoring
19328 5954 12 Authoring
20046 5954 12 Authoring
19329 5954 12 Authoring
20048 5954 12 Authoring
20049 5955 12 Authoring
20050 5955 12 Authoring
20051 5955 12 Authoring
20052 5955 12 Authoring
20053 5956 12 Authoring
20054 5956 12 Authoring
20055 5956 12 Authoring
20056 5957 12 Authoring
20057 5957 12 Authoring
20058 5957 12 Authoring
20059 5957 12 Authoring
20060 5958 12 Authoring
20061 5958 12 Authoring
20062 5958 12 Authoring
20063 5958 12 Authoring
20064 5959 12 Authoring
20065 5959 12 Authoring
20066 5959 12 Authoring
20067 5959 12 Authoring
20068 5960 12 Authoring
20069 5960 12 Authoring
19687 5961 12 Authoring
20071 5961 12 Authoring
20072 5961 12 Authoring
20073 5961 12 Authoring
20074 5961 12 Authoring
20075 5961 12 Authoring
20076 5962 12 Authoring
20077 5962 12 Authoring
20078 5962 12 Authoring
20079 5962 12 Authoring
20080 5963 12 Authoring
17006 5963 12 Authoring
17007 5963 12 Authoring
20083 5964 12 Authoring
17014 5964 12 Authoring
19119 5964 12 Authoring
20086 5965 12 Authoring
20087 5965 12 Authoring
20067 5965 12 Authoring
20089 5966 12 Authoring
19662 5966 12 Authoring
20091 5966 12 Authoring
20092 5967 12 Authoring
19544 5967 12 Authoring
17063 5967 12 Authoring
16818 5967 12 Authoring
20096 5968 12 Authoring
16850 5968 12 Authoring
19547 5968 12 Authoring
20099 5968 12 Authoring
20100 5969 12 Authoring
20101 5969 12 Authoring
16841 5969 12 Authoring
20103 5970 12 Authoring
20025 5970 12 Authoring
16840 5970 12 Authoring
19310 5971 12 Authoring
20107 5971 12 Authoring
20108 5972 12 Authoring
16854 5972 12 Authoring
20110 5972 12 Authoring
20111 5973 12 Authoring
20112 5973 12 Authoring
20113 5973 12 Authoring
16869 5973 12 Authoring
20115 5974 12 Authoring
20116 5974 12 Authoring
19544 5974 12 Authoring
20118 5975 12 Authoring
19257 5975 12 Authoring
20120 5975 12 Authoring
20121 5976 12 Authoring
20122 5976 12 Authoring
20123 5976 12 Authoring
16850 5976 12 Authoring
20125 5977 12 Authoring
16868 5977 12 Authoring
16977 5977 12 Authoring
20128 5977 12 Authoring
16976 5977 12 Authoring
20130 5978 12 Authoring
20131 5978 12 Authoring
20132 5978 12 Authoring
20133 5979 12 Authoring
20134 5979 12 Authoring
20135 5979 12 Authoring
20136 5980 12 Authoring
19561 5980 12 Authoring
20138 5980 12 Authoring
19560 5980 12 Authoring
20140 5981 12 Authoring
20141 5981 12 Authoring
20142 5981 12 Authoring
20143 5981 12 Authoring
20144 5982 12 Authoring
19807 5982 12 Authoring
16868 5982 12 Authoring
20147 5983 12 Authoring
20148 5983 12 Authoring
19692 5983 12 Authoring
20150 5983 12 Authoring
20151 5983 12 Authoring
20152 5984 12 Authoring
16917 5984 12 Authoring
16918 5984 12 Authoring
20155 5985 12 Authoring
20156 5985 12 Authoring
20157 5985 12 Authoring
20158 5985 12 Authoring
20159 5985 12 Authoring
19160 5985 12 Authoring
19161 5985 12 Authoring
19162 5985 12 Authoring
19814 5986 12 Authoring
20164 5986 12 Authoring
20165 5987 12 Authoring
20166 5987 12 Authoring
20167 5987 12 Authoring
20168 5987 12 Authoring
20169 5987 12 Authoring
20170 5987 12 Authoring
20171 5988 12 Authoring
20172 5988 12 Authoring
16932 5988 12 Authoring
20174 5988 12 Authoring
17065 5989 12 Authoring
20176 5989 12 Authoring
20177 5990 12 Authoring
20178 5990 12 Authoring
20179 5991 12 Authoring
19560 5991 12 Authoring
20181 5992 12 Authoring
19308 5992 12 Authoring
16903 5992 12 Authoring
20184 5992 12 Authoring
20185 5993 12 Authoring
19203 5993 12 Authoring
20187 5993 12 Authoring
19986 5993 12 Authoring
20189 5994 12 Authoring
20190 5994 12 Authoring
20191 5994 12 Authoring
20192 5994 12 Authoring
19669 5994 12 Authoring
20194 5995 12 Authoring
20195 5995 12 Authoring
20196 5995 12 Authoring
20197 5995 12 Authoring
19918 5995 12 Authoring
20199 5996 12 Authoring
20176 5996 12 Authoring
19627 5996 12 Authoring
20202 5997 12 Authoring
20203 5997 12 Authoring
20122 5998 12 Authoring
16849 5998 12 Authoring
20206 5998 12 Authoring
16850 5998 12 Authoring
20208 5999 12 Authoring
20209 5999 12 Authoring
16820 5999 12 Authoring
20211 5999 12 Authoring
20212 6000 12 Authoring
19165 6000 12 Authoring
16942 6000 12 Authoring
20215 6001 12 Authoring
19115 6001 12 Authoring
20217 6001 12 Authoring
20218 6001 12 Authoring
20219 6002 12 Authoring
20220 6002 12 Authoring
20221 6002 12 Authoring
20222 6002 12 Authoring
20223 6002 12 Authoring
20224 6003 12 Authoring
20225 6003 12 Authoring
20226 6003 12 Authoring
20227 6003 12 Authoring
20228 6004 12 Authoring
19701 6004 12 Authoring
20230 6004 12 Authoring
19702 6004 12 Authoring
20232 6005 12 Authoring
20233 6005 12 Authoring
20234 6005 12 Authoring
16868 6005 12 Authoring
20236 6006 12 Authoring
16903 6006 12 Authoring
20238 6007 12 Authoring
20239 6007 12 Authoring
20240 6007 12 Authoring
20241 6007 12 Authoring
20242 6007 12 Authoring
19310 6008 12 Authoring
19743 6008 12 Authoring
20245 6009 12 Authoring
16815 6009 12 Authoring
17063 6009 12 Authoring
16818 6009 12 Authoring
20249 6010 12 Authoring
17003 6010 12 Authoring
17004 6010 12 Authoring
20252 6010 12 Authoring
17065 6011 12 Authoring
19368 6011 12 Authoring
19366 6011 12 Authoring
20256 6012 12 Authoring
16812 6012 12 Authoring
16820 6012 12 Authoring
20259 6013 12 Authoring
16853 6013 12 Authoring
20261 6013 12 Authoring
20262 6014 12 Authoring
20263 6014 12 Authoring
16853 6014 12 Authoring
20265 6015 12 Authoring
20266 6015 12 Authoring
20267 6016 12 Authoring
20268 6016 12 Authoring
19262 6016 12 Authoring
20270 6017 12 Authoring
20271 6018 12 Authoring
16905 6018 12 Authoring
20273 6019 13 Authoring
20274 6019 13 Authoring
20275 6020 13 Authoring
20276 6020 13 Authoring
20277 6020 13 Authoring
20278 6020 13 Authoring
20279 6021 13 Authoring
20280 6021 13 Authoring
20281 6021 13 Authoring
20282 6021 13 Authoring
20283 6021 13 Authoring
20284 6021 13 Authoring
16937 6022 13 Authoring
20232 6022 13 Authoring
16868 6022 13 Authoring
20288 6023 13 Authoring
16918 6023 13 Authoring
19127 6023 13 Authoring
20291 6023 13 Authoring
20274 6024 13 Authoring
20273 6024 13 Authoring
19993 6025 13 Authoring
20295 6025 13 Authoring
19310 6025 13 Authoring
20297 6026 13 Authoring
20298 6026 13 Authoring
19625 6026 13 Authoring
20300 6027 13 Authoring
19329 6027 13 Authoring
20302 6028 13 Authoring
16954 6028 13 Authoring
20304 6029 13 Authoring
20305 6029 13 Authoring
20306 6029 13 Authoring
20307 6030 13 Authoring
20308 6030 13 Authoring
20309 6030 13 Authoring
20310 6030 13 Authoring
20311 6031 13 Authoring
19148 6031 13 Authoring
19270 6031 13 Authoring
20314 6032 13 Authoring
19148 6032 13 Authoring
20316 6032 13 Authoring
20317 6033 13 Authoring
17007 6033 13 Authoring
17006 6033 13 Authoring
20320 6034 13 Authoring
20321 6034 13 Authoring
20322 6034 13 Authoring
20323 6035 13 Authoring
20324 6035 13 Authoring
20325 6035 13 Authoring
20326 6036 13 Authoring
20327 6036 13 Authoring
20328 6036 13 Authoring
20329 6036 13 Authoring
20330 6036 13 Authoring
20331 6037 13 Authoring
20332 6037 13 Authoring
20333 6037 13 Authoring
20334 6037 13 Authoring
20335 6037 13 Authoring
20336 6038 13 Authoring
20324 6038 13 Authoring
20325 6038 13 Authoring
20339 6039 13 Authoring
20340 6039 13 Authoring
20341 6039 13 Authoring
19625 6039 13 Authoring
20223 6039 13 Authoring
20344 6040 13 Authoring
16885 6040 13 Authoring
20346 6040 13 Authoring
20347 6041 13 Authoring
20348 6041 13 Authoring
20349 6041 13 Authoring
20350 6042 13 Authoring
20351 6042 13 Authoring
20352 6043 13 Authoring
20353 6043 13 Authoring
20354 6043 13 Authoring
20355 6043 13 Authoring
20325 6044 13 Authoring
20357 6044 13 Authoring
20324 6044 13 Authoring
20359 6045 13 Authoring
16918 6045 13 Authoring
20361 6045 13 Authoring
20362 6046 13 Authoring
20363 6046 13 Authoring
20364 6046 13 Authoring
20365 6047 13 Authoring
20245 6047 13 Authoring
16815 6047 13 Authoring
16818 6047 13 Authoring
16816 6047 13 Authoring
19557 6048 13 Authoring
19262 6048 13 Authoring
19555 6048 13 Authoring
20373 6049 13 Authoring
